Date,Open,High,Low,Close,Volume
2023-01-01,44.59937943091774,45.367635269587126,42.74936706907712,43.70898529330058,3913
2023-01-02,44.272167295274045,44.483375750531096,40.677094721460854,40.72251430443637,3872
2023-01-03,40.941622738503014,41.218439003468795,40.7977479262758,40.848541913325384,4384
2023-01-04,40.47763620740892,40.81063010814578,38.07598207301424,39.06215465714521,2832
2023-01-05,39.14685393626897,40.815830625991445,38.219509036975445,40.619943782238174,1096
2023-01-06,40.22667045385221,43.61120901540493,39.54879647914546,43.25042798411896,1927
2023-01-07,44.01428017999982,44.07634233774696,40.737044356955955,41.0271730559072,1977
2023-01-08,40.73233388681295,40.75854322047679,38.46052219236369,39.45254009653694,1461
2023-01-09,40.095216644038466,40.399657837422524,37.40180331850215,38.34643783997321,1754
2023-01-10,38.786988428952036,39.680783260158016,36.3407465539799,36.609327251963826,2175
2023-01-11,35.98936508076002,36.15589069774099,34.84428124609835,35.80722954826187,3971
2023-01-12,35.86192482582495,40.24599633640198,35.09027185941894,39.54675459748679,2536
2023-01-13,39.83943288934354,41.03991660866596,39.812490872913244,40.48024890267366,2183
2023-01-14,40.89156746294535,41.96710677798895,40.7173129988519,41.89336381984191,3838
2023-01-15,42.483009583769615,43.59726210076038,41.72882305379173,43.507568118950864,1744
2023-01-16,43.497767606144684,47.79643783144909,42.940705690677945,47.34652502004744,4983
2023-01-17,47.85433003084828,48.25029801601632,45.865271590954045,45.9671248973323,3054
2023-01-18,46.19550354331633,47.1158278715139,44.744882825199134,45.39657757257316,1632
2023-01-19,46.22271294168708,51.07323056953715,46.09256454606857,50.48890330073997,4964
2023-01-20,51.04310681594703,51.81560654979964,50.77326144753627,50.98658791306823,4495
2023-01-21,51.08960856707111,51.1634902095765,46.17132647556584,46.7904430229781,3926
2023-01-22,46.27272818012199,47.221294997370194,45.39630481472869,47.21570005180919,1940
2023-01-23,47.266384171756066,47.423722924456946,45.78169513063916,45.9294012058354,4597
2023-01-24,46.096583456157354,47.45437515916175,46.06665177715302,47.0288821967717,4110
2023-01-25,47.060147663709564,50.77160694083838,46.90589372601272,49.861860025446546,3908
2023-01-26,49.6022399650637,50.27858076320057,46.57584127570482,47.04222132328537,4825
2023-01-27,46.47525933955642,47.900424809358526,45.62570529956774,47.74071258368945,4726
2023-01-28,47.69930222397839,48.089403786176106,44.408339657930526,45.175467944288,1048
2023-01-29,44.75104716842494,45.18472683387596,41.17088843776791,41.69275923683205,2453
2023-01-30,41.72708465792716,42.64732116899948,35.48847085699815,36.07752785984089,4406
2023-01-31,36.932864758790856,37.57068553617206,35.85064223991765,36.41151611200278,1849
2023-02-01,36.826755862589884,37.32883994374484,36.03523875690626,36.69710693646514,1895
2023-02-02,35.97278803179438,40.23058975299826,35.349293001401094,39.54180344980747,3981
2023-02-03,39.68562150296774,40.57384248944284,36.274983291265585,37.016842530371804,1557
2023-02-04,37.355212209934955,38.46324802403828,36.45044718053592,38.114685914714805,1293
2023-02-05,38.050753584993,40.19140666265948,37.23088210814864,40.01190771898585,1034
2023-02-06,40.49404452522548,41.47668060233685,40.11358437822936,40.45291449394554,1320
2023-02-07,40.82408111344768,43.56728261786728,40.36483138922638,43.52155908240095,3109
2023-02-08,43.36771428745063,45.37047989531141,43.16174971547448,44.624902564068314,3416
2023-02-09,44.76111472610444,47.27972452133636,43.85770763399721,46.50429179945046,2506
2023-02-10,46.90530175175161,47.700781763699766,46.283399852497,46.816323685900485,2464
2023-02-11,46.42869413501597,46.46771944202105,46.36833551208972,46.37463787920337,3032
2023-02-12,46.409971481816704,46.93775627626916,40.857049477687255,41.529468776620156,3750
2023-02-13,41.947481884747816,42.08583858725317,39.80960552036834,40.46239017860261,2079
2023-02-14,39.85010241832869,40.589130212924125,35.54105837949637,36.408831577724456,1227
2023-02-15,37.11116927072968,37.12982459637077,35.48826118896947,36.29294984073371,3642
2023-02-16,36.11768842875112,39.38481925128816,35.81316713119191,38.60125490343121,1219
2023-02-17,38.370037648615586,41.804516800626125,37.49934821714178,41.476188460600774,2062
2023-02-18,42.141913237343765,42.263344363186704,41.19863262606966,41.633159002527606,3178
2023-02-19,40.93498017498179,45.31661788562172,40.024653307632114,44.61649844078793,1895
2023-02-20,44.7636949828195,45.649626185373535,44.43084582587547,44.740452760043574,1932
2023-02-21,45.0113953063915,45.182212741641045,43.43635685329592,43.91640364680397,1923
2023-02-22,44.26422268198226,44.59109979526403,43.07363451690241,43.08580418266667,4006
2023-02-23,42.63421567154674,43.11548034314685,37.973083050839826,38.26031465770579,4024
2023-02-24,38.31171328522359,38.81379200572063,35.20612903509518,35.95243853786921,4439
2023-02-25,36.43994509761848,37.329713320772946,35.91398670519008,36.34892935102904,4013
2023-02-26,35.596232741734745,37.20561714235254,35.049733864124846,36.33423946340801,4932
2023-02-27,35.856247317344625,37.847516187427615,35.60562200710508,37.61883889041361,4049
2023-02-28,38.30900836870884,41.00209432852939,37.703367767822115,40.901281594374524,4352
2023-03-01,41.16842835113486,43.1772690175189,40.59093123127009,42.30776255340859,4847
2023-03-02,42.07407430882993,42.79841715932647,41.57054038833908,42.00301096508846,3500
2023-03-03,42.37722077361406,43.34065300608677,41.25508279609016,41.27127111915823,1103
2023-03-04,41.53000972747774,41.73568554169071,40.76958053798699,41.613507888691665,2993
2023-03-05,41.47951170900983,41.95510822723225,40.02282116734772,40.77793280081352,4742
2023-03-06,40.51249529436013,41.37025268683358,35.20181068714714,36.08200012625523,4086
2023-03-07,36.684477820699954,37.088533738258974,35.519118425293456,36.40527772183969,2468
2023-03-08,36.25980127677437,36.97656365180499,35.28417756305626,36.43939317746492,1715
